items	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00002009	0.996654558164501	1.0	0.998324476398875
GC_00002010	0.994778284823152	0.958243585911215	0.976169212561979
GC_00002011	0.963228729346007	0.999439713133122	0.981000177210922
GC_00002012	0.974936143039591	0.858769246104772	0.913173055513652
GC_00002013	0.9620548744892	0.765239668924497	0.852434295527082
GC_00002014	0.994755817764667	1.0	0.997371015445284
GC_00002015	0.996920418064146	1.0	0.998457834419441
GC_00002016	0.991218145574053	0.962063705410479	0.976423347731836
GC_00002017	0.994319496811125	0.983573417433797	0.988917264889365
GC_00002018	0.966190192574945	0.711747198879552	0.819676784905548
GC_00002019	0.989863581923875	0.996258022868814	0.993050508747934
GC_00002020	0.984768851228145	0.848266734149555	0.911435286894753
GC_00002021	0.994490491654953	1.0	0.997237636194257
GC_00002022	0.986158043603414	1.0	0.993030788037656
GC_00002023	0.992152707172827	0.980966867710839	0.986528080543259
GC_00002024	0.992856946051689	1.0	0.996415671499922
GC_00002025	0.991337940301372	1.0	0.995650130737068
GC_00002026	0.933958898753721	0.922718805998303	0.928304829323754
GC_00002027	0.9868177613321	0.997011398387544	0.991888390549137
GC_00002028	0.997428898107741	1.0	0.998712794285346
GC_00002029	0.972893635625507	0.890838671573305	0.930059827363712
GC_00002030	0.992009324794967	1.0	0.995988635642629
GC_00002031	0.994215417697655	1.0	0.99709931923552
GC_00002032	0.988000903624926	1.0	0.993964239979371
GC_00002033	0.994826892109501	1.0	0.997406738443841
GC_00002034	0.988810365135454	1.0	0.994373704471424
GC_00002035	0.991364588085295	1.0	0.995663570615661
GC_00002036	0.984578917009157	1.0	0.992229544081783
GC_00002037	0.991523528359277	1.0	0.995743725082823
GC_00002038	0.99368173056329	1.0	0.996830853520975
GC_00002039	0.898746852405425	0.952128822452384	0.924668030260113
GC_00002040	0.985259622561041	0.934151509256556	0.959025138666754
GC_00002041	0.976086956521739	1.0	0.987898789878988
GC_00002042	0.982355077397975	0.981964771338533	0.982159885591774
GC_00002043	0.995281589243401	1.0	0.997635215609648
GC_00002044	0.98529445594663	1.0	0.992592764257553
GC_00002045	0.987872383252818	1.0	0.993899197529302
GC_00002046	0.995197422347791	1.0	0.997592931106257
GC_00002047	0.996495257916868	1.0	0.998244552763532
GC_00002048	0.985507246376812	1.0	0.992700729927007
GC_00002049	0.985727889260498	1.0	0.992812655340799
GC_00002050	0.994678350200407	1.0	0.997332076222185
GC_00002051	0.994408820769471	1.0	0.997196573153757
GC_00002052	0.963377379937482	1.0	0.981347131510864
GC_00002053	0.99121258325977	0.966616499122069	0.978760041658669
GC_00002054	0.979548522307474	1.0	0.989668615109931
GC_00002055	0.982844381942003	1.0	0.991347975557621
GC_00002056	0.994802999822091	1.0	0.997394730117023
GC_00002057	0.990279354392558	0.992650019701093	0.991463269937855
GC_00002058	0.993305097831602	1.0	0.996641305851432
GC_00002059	0.991602167852752	1.0	0.99578337868737
GC_00002060	0.988270946326428	1.0	0.994100877601595
GC_00002061	0.983414348726258	1.0	0.991637828331537
GC_00002062	0.993188488235973	1.0	0.996582605305906
GC_00002063	0.984562586693452	1.0	0.992221251468683
GC_00002064	0.989009122670807	0.975143592790652	0.982027417310429
GC_00002065	0.994690547807857	1.0	0.997338207574113
GC_00002066	0.983383146299742	0.968984962406015	0.976130963007422
GC_00002067	0.952035886818495	1.0	0.975428672441223
GC_00002068	0.993193613849829	1.0	0.996585185652374
GC_00002069	0.986258206366902	1.0	0.993081567346557
GC_00002070	0.982602380726848	1.0	0.991224857065503
GC_00002071	0.991470226373117	0.985015252700141	0.988232198936771
GC_00002072	0.997773705192313	0.994230752465448	0.995999078104499
GC_00002073	0.985047158960202	1.0	0.992467261559856
GC_00002074	0.997704436724334	1.0	0.99885089944565
GC_00002075	0.993481569717424	1.0	0.99673012764121
GC_00002076	0.995987744382842	1.0	0.997989839552648
GC_00002077	0.988529943594311	1.0	0.994231891532417
GC_00002078	0.996647716657325	0.992373006817254	0.994505768234567
GC_00002079	0.988491367171422	1.0	0.994212379787724
GC_00002080	0.990911433172303	1.0	0.995434971804238
GC_00002081	0.99444110290046	1.0	0.997212804583973
GC_00002082	0.995522148200094	1.0	0.997756050062413
GC_00002083	0.98281397107623	1.0	0.991332505633677
GC_00002084	0.992286545493367	1.0	0.996128340813182
GC_00002085	0.988213618251701	1.0	0.994071873545126
GC_00002086	0.993259515768173	0.999411771265443	0.996326146153156
GC_00002087	0.9664001332667	1.0	0.982913006277373
GC_00002088	0.992906233883784	1.0	0.9964404917825
GC_00002089	0.997126772635188	1.0	0.998561319489488
GC_00002090	0.991950483091787	1.0	0.995958977406045
GC_00002091	0.992680729674949	0.991886201899754	0.992283306741472
GC_00002092	0.989546543254983	1.0	0.99474580940041
GC_00002093	0.977736968654181	1.0	0.988743178845988
GC_00002094	0.979720605576477	1.0	0.989756436152455
GC_00002095	0.985816031308107	0.999537037037036	0.992629120440169
GC_00002096	0.991272366139811	1.0	0.995617056707763
GC_00002097	0.985819844063589	0.985100906564618	0.985460244189824
GC_00002098	0.994387820926332	1.0	0.997186014166963
GC_00002099	0.980656848994857	1.0	0.990233971616558
GC_00002100	0.973757878235275	1.0	0.98670448789383
GC_00002101	0.990463893323317	0.976083657390362	0.983221198142164
GC_00002102	0.99679059021214	1.0	0.998392715889392
GC_00002103	0.985213624074813	0.98654360345537	0.985878165219721
GC_00002104	0.992174676489674	0.968908629441626	0.980403640229627
GC_00002105	0.996882173570425	1.0	0.998438652780399
GC_00002106	0.993177489780751	1.0	0.996577068397456
GC_00002107	0.910666978338788	0.984126984126984	0.945972981432037
GC_00002108	0.9848273986627	1.0	0.992355707429511
GC_00002109	0.992029925374537	1.0	0.995999018627211
GC_00002110	0.993156199677939	1.0	0.996566350232276
GC_00002111	0.995194318263754	1.0	0.997591371581076
GC_00002112	0.980676328502415	1.0	0.990243902439024
GC_00002113	0.968984935540119	0.988370026373123	0.978581488723757
GC_00002114	0.988184380032206	1.0	0.994057080376216
GC_00002115	0.986282688913846	0.989752947782144	0.988014771161904
GC_00002116	0.96236307062785	0.863528431017591	0.910270814776935
GC_00002117	0.990143369175627	0.902649961736945	0.944374496363599
GC_00002118	0.986517347386913	1.0	0.993212919770964
GC_00002119	0.988207170519424	1.0	0.99406861133214
GC_00002120	0.997287445140893	1.0	0.998641880583735
GC_00002121	0.994994890375325	1.0	0.997491166694801
GC_00002122	0.991545893719807	0.930782839451568	0.96020403428136
GC_00002123	0.976947198915162	1.0	0.988339192317586
GC_00002124	0.974622770919067	1.0	0.987148315387287
GC_00002125	0.983110367892977	1.0	0.991483261657813
GC_00002126	0.987814483863059	0.981283089522672	0.984537954545031
GC_00002127	0.992723429951691	1.0	0.996348429521659
GC_00002128	0.990639006609812	1.0	0.995297493237546
GC_00002129	0.995107794361526	1.0	0.997547899089813
GC_00002130	0.988261702763769	0.90320377689943	0.94382024107597
GC_00002131	0.990001384056622	0.899625460620322	0.942652199989209
GC_00002132	0.995721223148598	0.927735725201803	0.960526984343303
GC_00002133	0.993346235784799	1.0	0.996662012802517
GC_00002134	0.994641334794787	1.0	0.997313469288069
GC_00002135	0.98478402939617	0.958305398985259	0.97136430101513
GC_00002136	0.992729707753384	1.0	0.996351591378234
GC_00002137	0.987825307776219	1.0	0.993875371152508
GC_00002138	0.981944484107719	0.960418565025192	0.971062245837241
GC_00002139	0.996522351931856	1.0	0.998258147190399
GC_00002140	0.991124098754643	1.0	0.995542266174716
GC_00002141	0.990507925421493	1.0	0.995231330427133
GC_00002142	0.975163303992949	0.930899852076547	0.952517625186618
GC_00002143	0.993203348275812	1.0	0.996590086139446
GC_00002144	0.992083125104115	1.0	0.996025831052872
GC_00002145	0.99175995517923	1.0	0.995862932779955
GC_00002146	0.990093904358682	1.0	0.995022297380228
GC_00002147	0.991186481886701	1.0	0.99557373546201
GC_00002148	0.992125603864734	1.0	0.996047239129908
GC_00002149	0.991566157637065	1.0	0.995765221089647
GC_00002150	0.768445580538021	0.678122793529257	0.720464339040525
GC_00002151	0.995022330104789	1.0	0.997504955297944
GC_00002152	0.983174132630654	1.0	0.991515688364175
GC_00002153	0.991791677260785	1.0	0.995878925073879
GC_00002154	0.995286357389165	1.0	0.997637610965775
GC_00002155	0.986665709946304	0.881100892686702	0.930900077762944
GC_00002156	0.988035311237824	0.997965235173823	0.992975448592972
GC_00002157	0.956470957310746	0.989151575162921	0.972536798099933
GC_00002158	0.982980444052345	0.968758406407594	0.975817608268207
GC_00002159	0.982044691939744	1.0	0.990941017559658
GC_00002160	0.975826071169208	0.98559937830974	0.980688375730317
GC_00002161	0.946336831584208	0.990877478209817	0.968095113149283
GC_00002162	0.995185910403843	0.999751429697556	0.99746344583488
GC_00002163	0.996844107464887	1.0	0.998419559882859
GC_00002164	0.989304521913218	1.0	0.994623508885157
GC_00002165	0.994259892525647	0.940545192094161	0.966656919646056
GC_00002166	0.978909364176959	0.931665313712497	0.954703221419745
GC_00002167	0.996349725313245	1.0	0.99817152543942
GC_00002168	0.986402865982739	1.0	0.993154896093782
GC_00002169	0.994212596516149	0.965589887640451	0.979692226254
GC_00002170	0.981290938160813	0.989508162046482	0.985382419294023
GC_00002171	0.994619987511424	0.996772518177771	0.995695089490749
GC_00002172	0.99470639598341	1.0	0.997346173839293
GC_00002173	0.981325730577334	1.0	0.990574861500827
GC_00002174	0.991221429086452	1.0	0.995591363780383
GC_00002175	0.992278969685463	1.0	0.996124523506989
GC_00002176	0.969547964113182	1.0	0.984538565984845
GC_00002177	0.988606325767934	1.0	0.994270522986662
GC_00002178	0.995355077423643	1.0	0.997672132329272
GC_00002179	0.99195059126566	0.9883444216857	0.990144223010602
GC_00002180	0.957794793646016	0.988501189532115	0.9729057666766
GC_00002181	0.978680629197596	1.0	0.989225461407054
GC_00002182	0.989215009675368	1.0	0.994578268175046
GC_00002183	0.978364984174579	1.0	0.989064193918471
GC_00002184	0.989416346248644	1.0	0.994680020714964
GC_00002185	0.984734734734735	1.0	0.992308662211575
GC_00002186	0.989095771556414	0.999837872892352	0.994437813528836
GC_00002187	0.994125080792198	0.996322215324419	0.995222435416265
GC_00002188	0.985604217356042	0.953343531468532	0.969205493829426
GC_00002189	0.97473931722539	0.999242424242425	0.986838791755446
GC_00002190	0.981378496798113	1.0	0.990601743567935
GC_00002191	0.993278329624202	1.0	0.996627831509579
GC_00002192	0.987176516029355	0.941220735785952	0.963651038076414
GC_00002193	0.980899010780612	0.846587613903085	0.908807694458923
GC_00002194	0.96946513463056	1.0	0.984495858884464
GC_00002195	0.996923882908194	1.0	0.998459572185933
GC_00002196	0.997284961415396	1.0	0.998640635343952
GC_00002197	0.784277370909428	0.713799423932966	0.747380558174532
GC_00002198	0.982194163012249	0.936859362843642	0.958991279139026
GC_00002199	0.986537902727834	1.0	0.993223337317813
GC_00002200	0.982275970182679	1.0	0.991058747579083
GC_00002201	0.976037050516295	0.995554311253701	0.985699077837815
GC_00002202	0.991552820706373	0.999227257308611	0.995375246570645
GC_00002203	0.99327132809959	0.999384243979957	0.996318409672607
GC_00002204	0.996272736055812	0.965618284369221	0.980706023054866
GC_00002205	0.966655288646158	0.971108374384236	0.96887671479922
GC_00002206	0.988011408608313	1.0	0.993969556039883
GC_00002207	0.969653187890171	0.998107289638765	0.983674513546494
GC_00002208	0.988852913968548	1.0	0.994395218493453
GC_00002209	0.989651158720157	1.0	0.994798665467317
GC_00002210	0.990476312551272	0.976251135600585	0.983312279311818
GC_00002211	0.995373398064726	0.995707468854884	0.995540405433999
GC_00002212	0.972762184714584	0.980229798252238	0.97648171460659
GC_00002213	0.991895030852322	1.0	0.99593102597168
GC_00002214	0.991752343201619	1.0	0.995859095220079
GC_00002215	0.989798279099152	0.98121043268979	0.985485646919338
GC_00002216	0.991347565596287	1.0	0.995654985320896
GC_00002217	0.98587104880887	0.95521287944913	0.970299851118118
GC_00002218	0.875334301881689	0.933819767110478	0.903631689458407
GC_00002219	0.978412673426644	0.983200848419207	0.980800917106214
GC_00002220	0.986588217067365	1.0	0.993248835960362
GC_00002221	0.987212581120027	1.0	0.993565147985946
GC_00002222	0.983309815680395	1.0	0.991584681229504
GC_00002223	0.984683984420708	1.0	0.992282894556756
GC_00002224	0.992115272861747	0.967516223613783	0.979661353591376
GC_00002225	0.992586765827613	1.0	0.99627959278887
GC_00002226	0.987293819471126	0.995483609064494	0.991371800454737
GC_00002227	0.983762165905243	0.994249754911057	0.988978157359544
GC_00002228	0.983101297120469	1.0	0.991478648668089
GC_00002229	0.981770959559239	1.0	0.990801641151904
GC_00002230	0.993623188405797	1.0	0.99680139575458
GC_00002231	0.993594223153972	1.0	0.996786820120348
GC_00002232	0.978910812331451	1.0	0.989343032774831
GC_00002233	0.99655485074079	1.0	0.998274452986888
GC_00002234	0.995893414824574	1.0	0.997942482727322
GC_00002235	0.982616015224711	0.992481203007518	0.98752397186558
GC_00002236	0.996790056517597	0.987940618703326	0.992345608850634
GC_00002237	0.978475414751149	0.97383162756181	0.976147998265102
GC_00002238	0.992051864171132	1.0	0.996010075856045
GC_00002239	0.983590291926154	0.971823152055709	0.977671316286538
GC_00002240	0.985697299299241	0.94207642009448	0.963393341945411
GC_00002241	0.991191011845985	0.999765917602994	0.995459998978784
GC_00002242	0.927287759003772	0.974291346973571	0.95020863124971
GC_00002243	0.997219729722381	1.0	0.998607929695344
GC_00002244	0.960724144730356	1.0	0.979968699128227
GC_00002245	0.989002426590084	0.935585318928517	0.961552574422145
GC_00002246	0.981266279302745	1.0	0.99054457197755
GC_00002247	0.980426453439947	0.994285714285716	0.987307449151826
GC_00002248	0.989976527743661	1.0	0.994963019856468
GC_00002249	0.974478078558623	0.917729674802295	0.945252917972787
GC_00002250	0.982836216930984	0.892795972961928	0.935654891492577
GC_00002251	0.995017116165979	1.0	0.997502335296452
GC_00002252	0.98501705029838	1.0	0.992451979342259
GC_00002253	0.996470416335625	1.0	0.998232088171458
GC_00002254	0.984395092621555	1.0	0.992136189291907
GC_00002255	0.994938546870914	1.0	0.997462852609157
GC_00002256	0.994755805928708	1.0	0.997371009496147
GC_00002257	0.991576618735642	1.0	0.995770496005468
GC_00002258	0.979227053140097	1.0	0.989504515499146
GC_00002259	0.969488939740656	0.996952160493827	0.983028775114663
GC_00002260	0.975873995940886	1.0	0.987789705158994
GC_00002261	0.991755106698619	1.0	0.995860488433718
GC_00002262	0.971880523153058	1.0	0.985739766422573
GC_00002263	0.903260340632603	0.771155648765339	0.8319967300778
GC_00002264	0.996235935399517	0.99974593495935	0.997987848954781
GC_00002265	0.995360659443489	0.9924539690128	0.993905189067896
GC_00002266	0.992935204891727	1.0	0.99645508038047
GC_00002267	0.990284487385937	1.0	0.995118530704712
GC_00002268	0.996296669052305	1.0	0.998144899500607
GC_00002269	0.987334791723635	1.0	0.993627038418937
GC_00002270	0.993551952837141	1.0	0.996765548470566
GC_00002271	0.997412008281574	1.0	0.998704327545996
GC_00002272	0.992023285309165	1.0	0.995995671963444
GC_00002273	0.977384464110128	1.0	0.988562904027847
GC_00002274	0.995595088992835	1.0	0.997792682978896
GC_00002275	0.975171931460543	0.986906984033423	0.981004364495178
GC_00002276	0.990504175174726	1.0	0.995229437373855
GC_00002277	0.986779560308972	1.0	0.993345794392523
GC_00002278	0.979715740585306	1.0	0.989753953560678
GC_00002279	0.992841793591037	1.0	0.996408040802846
GC_00002280	0.967319622350423	0.992527173913044	0.979761288354328
GC_00002281	0.989238913477393	1.0	0.994590349882209
GC_00002282	0.983593824003031	1.0	0.991729064792176
GC_00002283	0.986873309756605	0.970741252302026	0.978740811540694
GC_00002284	0.973480273752013	1.0	0.986561950174669
GC_00002285	0.967690361168622	1.0	0.98357991711044
GC_00002286	0.982940821256039	1.0	0.991397030833651
GC_00002287	0.983822042467139	1.0	0.99184505606524
GC_00002288	0.997051138909776	0.981837184046938	0.989385678030887
GC_00002289	0.983732250036598	0.98048125708093	0.982104063180361
GC_00002290	0.982571670369195	1.0	0.991209230974455
GC_00002291	0.987334013060471	1.0	0.993626644108997
GC_00002292	0.986059839577067	1.0	0.992980996773037
GC_00002293	0.994335445161167	0.998726858499409	0.996526313920537
GC_00002294	0.958454106280193	0.993969849246233	0.975888951610297
GC_00002295	0.991332103099589	1.0	0.995647186681258
GC_00002296	0.985104669887279	0.975031863982878	0.980042385722971
GC_00002297	0.974810213940649	1.0	0.987244452210379
GC_00002298	0.994765638612999	0.999686454849502	0.997219976284005
GC_00002299	0.98504471168671	1.0	0.992466019417476
GC_00002300	0.981339794270169	0.99120967901822	0.986250044075958
GC_00002301	0.98849104859335	0.996913580246914	0.992684449286137
GC_00002302	0.991784362595772	1.0	0.995875237521435
GC_00002303	0.996806825729321	1.0	0.998400859697826
GC_00002304	0.992317953580281	0.999210494870347	0.995752296922575
GC_00002305	0.962224906065486	0.858709761163033	0.907525057480738
GC_00002306	0.992995210400274	0.968012148696136	0.980344538541105
GC_00002307	0.993343302801836	0.998870935607405	0.996099450670824
GC_00002308	0.985360969633651	0.879816683919944	0.929602624302842
GC_00002309	0.962860831489017	1.0	0.981079061788192
GC_00002310	0.986159635955832	1.0	0.99303159534933
GC_00002311	0.984647107340639	1.0	0.992264169986404
GC_00002312	0.975221638265117	1.0	0.987455401837008
GC_00002313	0.988761546702242	1.0	0.994349019209269
GC_00002314	0.985481820493262	1.0	0.992687830552318
GC_00002315	0.991393016571883	1.0	0.995677908199691
GC_00002316	0.993316360605193	0.997979057670332	0.995642250192867
GC_00002317	0.972286512970032	0.976611347481193	0.974444131566348
GC_00002318	0.99625733418551	1.0	0.998125158640423
GC_00002319	0.995617924868412	1.0	0.997804151247099
GC_00002320	0.99355152253703	1.0	0.996765331926429
GC_00002321	0.981221626083368	0.869958492854706	0.922246385698664
GC_00002322	0.990040983150134	0.959037777307792	0.974292802514403
GC_00002323	0.980878763222132	0.919622720690936	0.949263554422521
GC_00002324	0.971962214221976	0.970618419781705	0.971289852211997
GC_00002325	0.97349399795052	1.0	0.98656899789054
GC_00002326	0.987069074537775	1.0	0.993492463031144
GC_00002327	0.98917909787475	1.0	0.994560116715075
GC_00002328	0.973375582750583	0.941615506553413	0.957232174643207
GC_00002329	0.995970364176886	1.0	0.997981114401578
GC_00002330	0.990735390887059	1.0	0.995346137334298
GC_00002331	0.990722188828781	1.0	0.99533947467744
GC_00002332	0.987822553746323	0.784793826736172	0.874681121788867
GC_00002333	0.991964614020289	0.997092205529488	0.99452180056332
GC_00002334	0.965943031250626	1.0	0.98267652306908
GC_00002335	0.989147178266349	0.995132936870669	0.992131029280165
GC_00002336	0.979712584785049	1.0	0.989752343157856
GC_00002337	0.929733426459461	1.0	0.96358741960051
GC_00002338	0.993398119192531	1.0	0.996688127301864
GC_00002339	0.984353393315734	0.982032565974173	0.983191610066534
GC_00002340	0.9920505521049	1.0	0.996009414577004
GC_00002341	0.981312961090514	1.0	0.990568355794129
GC_00002342	0.997773796595032	0.993637196399195	0.995701200181275
GC_00002343	0.990863822967286	0.999410383964682	0.995118753304828
GC_00002344	0.990797441654759	1.0	0.995377451189815
GC_00002345	0.994830196841878	1.0	0.997408399388426
GC_00002346	0.98887993189335	0.99982674982675	0.994323212529923
GC_00002347	0.942912550059096	0.993209559152285	0.967407741183029
GC_00002348	0.978703521542396	0.958333333333335	0.968411319365392
GC_00002349	0.994539924627564	1.0	0.997262488805053
GC_00002350	0.98179347826087	1.0	0.990813108460167
GC_00002351	0.992719919110212	1.0	0.996346661254313
GC_00002352	0.987296624820254	1.0	0.993607710584777
GC_00002353	0.990751057080998	0.997751976284581	0.994239192620701
GC_00002354	0.971791354507404	0.896696629691018	0.932734959731077
GC_00002355	0.992612460003764	1.0	0.996292535480672
GC_00002356	0.996253693541579	1.0	0.998123331483097
GC_00002357	0.982129852439477	0.898324025926668	0.938359460103076
GC_00002358	0.994666802112962	0.984865779876169	0.98974202768166
GC_00002359	0.988646033803333	1.0	0.994290604761395
GC_00002360	0.987532506725326	0.993043011966578	0.990280093476177
GC_00002361	0.994281866607441	0.993280249410182	0.99378080563003
GC_00002362	0.994661336808307	0.884005982313162	0.936074804905145
GC_00002363	0.996817693623454	1.0	0.998406311008407
GC_00002364	0.960269738484355	1.0	0.97973224769242
GC_00002365	0.786213904248783	0.952125483118037	0.861252179933525
GC_00002366	0.976076300085251	1.0	0.987893331895273
GC_00002367	0.996976352714653	1.0	0.998485887285928
GC_00002368	0.992272897013077	0.996918900913963	0.994590473304649
GC_00002369	0.98721163353491	0.963042441583217	0.974977275062204
GC_00002370	0.980329106280193	1.0	0.990066856232419
GC_00002371	0.982173023917489	1.0	0.991006347141543
GC_00002372	0.997404616419476	1.0	0.998700622017598
GC_00002373	0.992093787901094	0.994374325236353	0.993232747498997
GC_00002374	0.990046643344994	1.0	0.994998430469813
GC_00002375	0.992708143836032	1.0	0.99634073048453
GC_00002376	0.990973811339944	1.0	0.995466445310006
GC_00002377	0.976849075462269	1.0	0.988288977228918
GC_00002378	0.979328416149068	1.0	0.989556263790145
GC_00002379	0.982421550987073	0.996245141840108	0.98928505842634
GC_00002380	0.992525849648275	1.0	0.996248906706508
GC_00002381	0.995324406912904	1.0	0.997656725357091
GC_00002382	0.977609509851816	0.983076096602203	0.98033518253285
GC_00002383	0.99164994425864	1.0	0.995807468192174
GC_00002384	0.985466747664092	0.982625133487201	0.984043889154367
GC_00002385	0.99578478734489	1.0	0.997887942286243
GC_00002386	0.983182594166576	1.0	0.99151999120863
GC_00002387	0.991924019237168	0.95016623883594	0.970596202366748
GC_00002388	0.980371365285829	0.981183623775157	0.98077732635681
GC_00002389	0.976534241254582	0.997493734335838	0.986902717753535
GC_00002390	0.985790842770248	1.0	0.992844585177999
GC_00002391	0.98833260137608	1.0	0.994132068942668
GC_00002392	0.97179728037216	1.0	0.985696947699148
GC_00002393	0.991059664972708	1.0	0.995509760363001
GC_00002394	0.983622721650447	1.0	0.991743753400885
GC_00002395	0.986133615386924	1.0	0.993018402938427
GC_00002396	0.977830778855177	0.996415770609316	0.987035797836669
GC_00002397	0.990582867607591	1.0	0.995269158322593
GC_00002398	0.976447200225775	1.0	0.988083263862786
GC_00002399	0.983827530679105	1.0	0.991847845102059
GC_00002400	0.986647195109928	1.0	0.993278723608832
GC_00002401	0.973988148148148	0.982435539258481	0.978193606749574
GC_00002402	0.971141331921558	0.747086613117488	0.844505748633015
GC_00002403	0.992506334573292	0.999572064361522	0.996026668701181
GC_00002404	0.980394408463859	0.957678588643594	0.968903374447752
GC_00002405	0.985168285123572	0.978776865437252	0.981962175232937
GC_00002406	0.98796553260013	1.0	0.993946340013184
GC_00002407	0.952350209536754	0.987376530668553	0.969547128864494
GC_00002408	0.969814783283198	0.961150405658414	0.96546315563264
GC_00002409	0.973819108964036	1.0	0.986735921788849
GC_00002410	0.986091968425009	0.990832152416941	0.98845637751589
GC_00002411	0.969786004101787	0.994199372263544	0.981840952698233
GC_00002412	0.989403850518974	0.964617666446929	0.976853555781876
GC_00002413	0.981571624859319	0.996737891737893	0.98909662390429
GC_00002414	0.983931836055193	1.0	0.991900848782811
GC_00002415	0.985090207200819	0.994374265569917	0.989710464400827
GC_00002416	0.985005546068859	1.0	0.992446140031782
GC_00002417	0.976155535589498	0.987678007767614	0.981882968567914
GC_00002418	0.992859797207623	1.0	0.99641710731363
GC_00002419	0.988247472902204	1.0	0.994089001868243
GC_00002420	0.994306495770734	0.996274692933695	0.995289621319792
GC_00002421	0.967441164738732	0.932399830272169	0.949597340166383
GC_00002422	0.988443686653405	1.0	0.994188262195122
GC_00002423	0.980155604564867	1.0	0.989978365644909
GC_00002424	0.980566534914361	1.0	0.990187926159987
GC_00002425	0.9815265064836	1.0	0.990677140348134
GC_00002426	0.96138801596457	0.990607923497269	0.975779269738015
GC_00002427	0.989265523053721	0.998348181143284	0.993786099907622
GC_00002428	0.976314237263142	0.989080043668844	0.982655681656743
GC_00002429	0.99573597554964	1.0	0.997863432586976
GC_00002430	0.98410679412067	1.0	0.991989742726337
GC_00002431	0.977905020703934	1.0	0.988829099949297
GC_00002432	0.961912538920645	0.778683737646001	0.86065408869281
GC_00002433	0.990346709506882	1.0	0.995149945259783
GC_00002434	0.982483517920731	0.993438865925877	0.987930821385753
GC_00002435	0.990477326494503	1.0	0.995215884462112
GC_00002436	0.982622702616555	0.996209597389275	0.989369505396001
GC_00002437	0.988657583095402	1.0	0.994296445501219
GC_00002438	0.994167410765391	1.0	0.997075175733431
GC_00002439	0.980898309931223	0.996894409937889	0.988831672868806
GC_00002440	0.995428064453265	1.0	0.997708794604937
GC_00002441	0.989439128569563	0.97882921413752	0.984105575078884
GC_00002442	0.979076479076479	1.0	0.989427633977397
GC_00002443	0.979312304631998	1.0	0.98954803882157
GC_00002444	0.99136557122395	0.997765700483092	0.994555339485676
GC_00002445	0.988314143323595	1.0	0.994122731201383
GC_00002446	0.981811107868884	1.0	0.990822085889571
GC_00002447	0.98704804272524	1.0	0.993481809701493
GC_00002448	0.987651812722922	0.990795684745633	0.989221250833446
GC_00002449	0.984038420208633	0.993960002106856	0.988974327976279
GC_00002450	0.978018639972385	0.962387268173714	0.970139993075229
GC_00002451	0.994671049355048	1.0	0.99732840628199
GC_00002452	0.966025184129247	1.0	0.982719033232628
GC_00002453	0.984147139825726	1.0	0.992010239635924
GC_00002454	0.983695985616616	0.970238740570087	0.976921021359972
GC_00002455	0.983653089020835	0.967000861951639	0.975255897613551
GC_00002456	0.970702820632694	0.993068653338364	0.981758372249039
GC_00002457	0.957500515145271	1.0	0.978288902339535
GC_00002458	0.996227685574149	0.998970309383268	0.997597112456426
GC_00002459	0.980536373855789	0.727469550569048	0.83525512997934
GC_00002460	0.978423033432906	0.993984879096281	0.986142566569564
GC_00002461	0.763657678780774	0.819744862462486	0.790707912302628
GC_00002462	0.994534907578386	1.0	0.997259966521093
GC_00002463	0.973052536231884	1.0	0.986342247216802
GC_00002464	0.971008124816922	0.997929817958895	0.984284918466309
GC_00002465	0.983049016032524	0.999071516749317	0.990995507329861
GC_00002466	0.989819052462073	1.0	0.994883480723873
GC_00002467	0.970444488984135	0.99577806435765	0.982948072856524
GC_00002468	0.95212965463438	1.0	0.975477886291018
GC_00002469	0.957035964277094	0.951233234314517	0.954125776726369
GC_00002470	0.990761234733805	0.985861082586615	0.98830508479095
GC_00002471	0.995531400966184	1.0	0.99776069720995
GC_00002472	0.992601296949123	1.0	0.996286912458501
GC_00002473	0.995993249303687	1.0	0.997992603082345
GC_00002474	0.987702163411048	1.0	0.993813038585294
GC_00002475	0.98282781388631	0.990735625648955	0.986765876981528
GC_00002476	0.985676871302177	1.0	0.992786777695391
GC_00002477	0.991541194383353	1.0	0.995752633367312
GC_00002478	0.978621830581721	0.967641010575792	0.973100443671256
GC_00002479	0.983436463875395	0.938426152092494	0.960404233845044
GC_00002480	0.992719465183233	1.0	0.996346432629393
GC_00002481	0.979091183574879	1.0	0.989435142453946
GC_00002482	0.962359893834374	1.0	0.980818958701771
GC_00002483	0.984730987478944	0.99433982550995	0.98951207994956
GC_00002484	0.94306546965849	0.987797891855861	0.964913521462342
GC_00002485	0.974618120945805	0.945108574434764	0.959636541099174
GC_00002486	0.977735769796261	1.0	0.98874256584537
GC_00002487	0.993004978052429	1.0	0.996490213509448
GC_00002488	0.989498711033123	1.0	0.994721640728571
GC_00002489	0.979604604604605	1.0	0.989697237848429
GC_00002490	0.9805834262356	1.0	0.99019653829917
GC_00002491	0.991032875892437	1.0	0.995496245081567
GC_00002492	0.980879398059083	0.978715728715727	0.979796368889377
GC_00002493	0.989439997209578	1.0	0.994691972210656
GC_00002494	0.985176636876806	0.972917318319257	0.979008600764505
GC_00002495	0.994067917021881	1.0	0.997025134937742
GC_00002496	0.980698448089752	1.0	0.990255178960299
